AndiTest,Reflective,Intro,Tabletop,14.9992,4.56004,-1.039054,1.240781,-0.3699747,-0.9878364,1.009763,-0.1874933,-0.8793715,0.8850481,-0.0272522,7.044832,23.03112,1.821953,7.045001,-67.54401,1.822,333.4503,31.61238,5.251754,-26.55,-58.963,5.252,312.019,11.56903,16.15589,-47.981,-79.006,16.156,1,387.0557,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,BTN_HideAllTasks,True
AndiTest,Reflective,Intro,Tabletop,18.42158,4.602107,-1.042969,1.24587,-0.3839398,-0.9824448,1.02901,-0.200996,-0.8776888,0.8871052,-0.03465295,3.646709,26.00051,3.224079,3.647,-64.57401,3.224,329.0194,31.71415,2.390121,-30.981,-58.861,2.39,310.8004,13.36155,14.87222,-49.2,-77.21301,14.872,1,387.0557,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PR_BTN_JumpToTimestamp12,True
