AndiTest,Reflective,Intro,Tabletop,73.24751,10.66321,-0.9485133,1.260609,-0.6898373,-0.733669,1.133646,-0.432003,-0.5474898,0.8544358,-0.4141374,4.667011,52.12199,348.1901,4.667,-38.453,-11.81,332.6906,73.31016,347.2247,-27.309,-17.265,-12.775,311.5216,80.67103,337.5023,-48.478,-9.904,-22.498,0.8505514,300.4802,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PR_BTN_JumpToTimestamp1,True
AndiTest,Reflective,Intro,Tabletop,121.2602,15.37178,-1.06713,1.277723,-0.6864931,-1.012939,1.106886,-0.5106592,-0.8763617,1.025461,-0.3545304,357.6868,33.70324,358.7055,-2.313,-56.872,-1.295,312.776,62.4883,355.9492,-47.224,-28.087,-4.051,302.1402,12.30867,31.20919,-57.86,-78.26601,31.209,0,159.8292,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PR_BTN_JumpToTimestamp14,True
AndiTest,Reflective,Intro,Tabletop,137.1197,15.82115,-1.013621,1.277628,-0.7187229,-0.872339,1.181707,-0.5704252,-0.5746814,1.048997,-0.5344591,357.2469,50.04681,356.9836,-2.753,-40.528,-3.016,319.5505,72.26214,6.196178,-40.449,-18.313,6.196,297.7266,87.66081,357.8097,-62.273,-2.914,-2.19,0.9180023,311.6342,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,PR_BTN_JumpToTimestamp3,True
AndiTest,Reflective,Intro,Tabletop,139.0743,15.84041,-1.017341,1.280787,-0.7241805,-0.8770334,1.182639,-0.5768526,-0.5751302,1.049425,-0.5339987,355.0523,49.91863,356.3216,-4.948,-40.656,-3.678,318.2774,73.49525,2.880466,-41.723,-17.08,2.88,297.666,87.68527,357.6111,-62.334,-2.89,-2.389,0.1408139,183.1148,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,PR_BTN_JumpToTimestamp3,True
AndiTest,Reflective,Intro,Tabletop,144.2436,16.02206,-1.02501,1.264281,-0.6756264,-0.9440374,1.096474,-0.4892899,-0.7020702,1.027061,-0.3661066,3.931873,32.55596,358.4042,3.932,-58.019,-1.596,325.2166,51.41793,7.559721,-34.783,-39.157,7.56,295.0769,59.04464,359.7447,-64.923,-31.53,-0.255,0.1408139,183.1148,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,BTN_ShowAllTasks,True
AndiTest,Reflective,Intro,Tabletop,146.2006,16.06968,-1.036612,1.265726,-0.6992432,-0.8665838,1.077392,-0.5825542,-0.5915633,1.016928,-0.4821339,2.026459,57.28864,359.2297,2.026,-33.286,-0.77,328.6145,77.37641,9.238544,-31.386,-13.199,9.239,301.2372,79.81221,0.8753229,-58.763,-10.763,0.8750001,0.1408139,183.1148,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,BTN_HideAllTasks,True
AndiTest,Reflective,Intro,Tabletop,147.2745,16.07995,-1.03489,1.264679,-0.7005191,-0.8761334,1.077864,-0.5552254,-0.5952597,1.018907,-0.4766036,2.598192,56.54047,358.8117,2.598,-34.035,-1.188,328.1834,68.90973,13.0097,-31.817,-21.665,13.01,301.076,79.35069,0.02674254,-58.924,-11.224,0.027,0.1408139,183.1148,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BTN_ShowAllTasks,True
AndiTest,Reflective,Intro,Tabletop,149.0808,16.12229,-1.014257,1.254377,-0.71106,-0.8597462,1.006024,-0.5893062,-0.5893049,1.024253,-0.4879648,8.574895,58.77409,352.9814,8.575001,-31.801,-7.019001,339.4834,77.98421,8.792934,-20.517,-12.591,8.793,301.1653,85.49881,354.693,-58.835,-5.076,-5.307,0.1408139,183.1148,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,BTN_HideAllSymbols,True
AndiTest,Reflective,Intro,Tabletop,150.0488,16.13772,-1.019318,1.251036,-0.6985063,-0.8680411,1.006876,-0.5605987,-0.5874227,1.023973,-0.4892414,10.93052,54.35551,355.5705,10.931,-36.219,-4.43,339.1855,71.6876,7.587615,-20.814,-18.887,7.588,301.2386,85.93514,354.6313,-58.761,-4.64,-5.369,0.1408139,183.1148,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,BTN_ShowAllSymbols,True
AndiTest,Reflective,Intro,Tabletop,156.0858,16.46026,-1.014415,1.255276,-0.7020686,-0.8380117,1.06515,-0.6077126,-0.6081838,0.9652241,-0.4532091,6.831862,65.91814,358.3332,6.832,-24.657,-1.667,327.3515,85.60519,359.116,-32.649,-4.97,-0.8840001,303.1732,69.12849,5.158219,-56.827,-21.446,5.158,0.1408139,183.1148,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PR_BTN_JumpToTimestamp14,True
AndiTest,Reflective,Intro,Tabletop,168.4964,17.21651,-1.059209,1.244716,-0.6655148,-0.8714958,0.9535097,-0.5332426,-0.6223626,0.8741719,-0.4165208,8.528135,56.14109,359.1909,8.528001,-34.434,-0.809,324.0928,79.59216,352.795,-35.907,-10.983,-7.205,300.532,80.22822,353.2769,-59.468,-10.347,-6.723001,0.9180023,311.6342,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PR_BTN_JumpToTimestamp12,True
AndiTest,Reflective,Intro,Tabletop,169.7141,17.24436,-1.061241,1.244182,-0.6674734,-0.8770529,0.9550341,-0.5135695,-0.6210257,0.8727982,-0.417832,8.77025,56.13742,357.9128,8.77,-34.438,-2.087,323.1041,73.56418,356.8095,-36.896,-17.011,-3.191,300.7831,80.63478,353.5143,-59.217,-9.940001,-6.486001,0.7713518,287.3834,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PR_BTN_JumpToTimestamp11,True
AndiTest,Reflective,Intro,Tabletop,170.4619,17.25489,-1.058944,1.241686,-0.6669737,-0.8811573,0.9530184,-0.5076034,-0.620253,0.8733296,-0.4181221,10.2521,56.54018,357.7874,10.252,-34.035,-2.213,323.724,71.79504,358.9796,-36.276,-18.78,-1.02,300.6981,80.79723,353.4213,-59.302,-9.778001,-6.579,0.7094836,277.1526,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PR_BTN_JumpToTimestamp11,True
