Andi,Reflective,Intro,Standup,12.04628,3.458602,-1.01894,1.654656,0.2199722,-0.7729705,1.338066,0.2555587,-0.6803759,1.185663,0.1469891,19.57096,93.36359,355.9559,19.571,93.36401,-4.044,337.446,104.2848,359.8686,-22.554,104.285,-0.131,330.1661,90.87254,6.714119,-29.834,90.873,6.714,0.7085047,391.0634,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PR_BTN_JumpToTimestamp10,True
Andi,Reflective,Intro,Standup,13.3056,3.483349,-1.039078,1.661196,0.2163511,-0.7795532,1.373816,0.2630121,-0.68727,1.185974,0.1449822,15.3456,88.96712,356.259,15.346,88.967,-3.741,331.235,100.5485,0.8863251,-28.765,100.548,0.886,330.0411,89.36691,6.690638,-29.959,89.367,6.691,0.5070462,333.9044,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,PR_BTN_JumpToTimestamp3,True
