userName,ExperimentState,ReflectionPhasePart,condition,elapsedTime,distanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,rawSliderValue,convertedSliderValue,isKidneyVisible,ToggleHead,ToggleRight,ToggleLeft,ToggleTissue,TaskVisible1,TaskVisible2,TaskVisible3,TaskVisible4,TaskVisible5,TaskVisible6,TaskVisible7,TaskVisible8,TaskVisible9,TaskVisible10,TaskVisible11,TaskVisible12,TaskVisible13,TaskVisible14,buttonName,state
Andi,Reflective,Intro,Standup,0.02,1.790511,-1.57862,0.5471556,-0.6438249,0,0,0,0,0,0,355.6755,274.1044,6.181661,-4.325,-85.896,6.182,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
Andi,Reflective,Intro,Standup,0.4507812,1.791511,-1.578322,0.5475875,-0.6429957,0,0,0,-1.70712,0.5740982,-0.7609599,355.6744,274.1116,6.181598,-4.326,-85.888,6.182,0,0,0,0,0,0,349.3488,286.1904,352.4962,-10.651,-73.81001,-7.504,1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
Andi,Reflective,Intro,Standup,0.7291801,1.792258,-1.578535,0.5475911,-0.6431062,0,0,0,-1.712136,0.5720035,-0.7607605,355.6941,274.1179,6.192659,-4.306,-85.882,6.193,0,0,0,0,0,0,349.3148,286.3739,352.4949,-10.685,-73.62601,-7.505001,1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
Andi,Reflective,Intro,Standup,0.8483354,1.792987,-1.578425,0.5475307,-0.6431372,0,0,0,-1.713555,0.571623,-0.760812,355.6892,274.1242,6.185986,-4.311,-85.87601,6.186,0,0,0,0,0,0,349.2951,286.4635,352.5009,-10.705,-73.536,-7.499001,1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
Andi,Reflective,Intro,Standup,0.9682787,1.79366,-1.57852,0.5475169,-0.6429279,0,0,0,-1.716711,0.5703325,-0.7607226,355.6894,274.1153,6.189783,-4.311,-85.885,6.19,0,0,0,0,0,0,349.2926,286.5395,352.4981,-10.707,-73.46101,-7.502,1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
Andi,Reflective,Intro,Standup,1.083579,1.794469,-1.578252,0.5474238,-0.6428457,0,0,0,-1.722719,0.5679004,-0.7605371,355.6813,274.1211,6.1891,-4.319,-85.87901,6.189,0,0,0,0,0,0,349.2907,286.6124,352.4957,-10.709,-73.388,-7.504,1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
Andi,Reflective,Intro,Standup,1.20543,1.795186,-1.578413,0.5473715,-0.6431091,0,0,0,-1.731474,0.5644021,-0.7601638,355.6935,274.1187,6.185887,-4.307,-85.881,6.186,0,0,0,0,0,0,349.2925,286.6832,352.5054,-10.707,-73.317,-7.495,1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
Andi,Reflective,Intro,Standup,1.326549,1.795844,-1.57849,0.5475411,-0.6431946,0,0,0,-1.742951,0.5601777,-0.7593873,355.7064,274.1237,6.186753,-4.294,-85.87601,6.187,0,0,0,0,0,0,349.2878,286.7312,352.5062,-10.712,-73.269,-7.494,1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
Andi,Reflective,Intro,Standup,1.46508,1.796784,-1.578401,0.5475096,-0.6431458,0,0,0,-1.75495,0.5554602,-0.7590158,355.6917,274.1206,6.181554,-4.308,-85.87901,6.182,0,0,0,0,0,0,349.2986,286.7811,352.5211,-10.701,-73.219,-7.479001,1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
