userName,ExperimentState,ReflectionPhasePart,condition,elapsedTime,distanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,rawSliderValue,convertedSliderValue,isKidneyVisible,ToggleHead,ToggleRight,ToggleLeft,ToggleTissue,TaskVisible1,TaskVisible2,TaskVisible3,TaskVisible4,TaskVisible5,TaskVisible6,TaskVisible7,TaskVisible8,TaskVisible9,TaskVisible10,TaskVisible11,TaskVisible12,TaskVisible13,TaskVisible14,buttonName,state
AndiTest,Reflective,Intro,Tabletop,0.02,1.735285,-1.318595,0.5563313,0.9813346,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,351.0045,15.77487,10.65723,-8.995001,-74.8,10.657,0,90.575,0,0,0,0,0,90.575,0,0,0,0,1,452.6453,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
AndiTest,Reflective,Intro,Tabletop,0.4399508,1.735461,-1.318492,0.5564346,0.9812521,-1.402474,0.4550195,1.248524,-1.415662,0.5818454,1.043911,351.0011,15.77906,10.64757,-8.999001,-74.79601,10.648,355.2616,21.78852,239.0347,-4.738,-68.786,-120.965,354.4316,12.34741,278.291,-5.568,-78.228,-81.70901,1,452.6453,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
AndiTest,Reflective,Intro,Tabletop,0.7242192,1.736388,-1.318039,0.5565138,0.9812917,-1.39919,0.4472885,1.267169,-1.415451,0.5817802,1.044094,350.9924,15.77793,10.63564,-9.008,-74.797,10.636,355.2632,21.78503,239.0328,-4.737,-68.79,-120.967,354.45,12.34738,278.2596,-5.55,-78.228,-81.74001,1,452.6453,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
AndiTest,Reflective,Intro,Tabletop,0.8568353,1.737493,-1.31844,0.5565619,0.9812242,-1.397609,0.4437786,1.275326,-1.415605,0.5818566,1.043957,350.9657,15.7827,10.64184,-9.034,-74.792,10.642,355.2616,21.78064,239.0331,-4.738,-68.79401,-120.967,354.4429,12.346,278.2693,-5.557,-78.229,-81.731,1,452.6453,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
AndiTest,Reflective,Intro,Tabletop,0.9896724,1.738321,-1.317988,0.5566194,0.980883,-0.7339069,0,-0.5846611,-1.415825,0.5815611,1.04396,350.995,15.78609,10.62144,-9.005,-74.789,10.621,0,90.575,0,0,0,0,354.4521,12.33743,278.283,-5.548,-78.23801,-81.717,1,452.6453,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
AndiTest,Reflective,Intro,Tabletop,1.123433,1.739515,-1.3179,0.5566026,0.9810375,-0.7339069,0,-0.5846611,-1.415749,0.5816619,1.044187,350.9723,15.76762,10.62382,-9.028001,-74.80701,10.624,0,90.575,0,0,0,0,354.4574,12.35154,278.2724,-5.543,-78.22301,-81.728,1,452.6453,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
AndiTest,Reflective,Intro,Tabletop,1.257669,1.740255,-1.318238,0.5566312,0.9809897,-0.7339069,0,-0.5846611,-1.415331,0.5818771,1.043883,350.9957,15.77819,10.64608,-9.004001,-74.797,10.646,0,90.575,0,0,0,0,354.45,12.35954,278.2635,-5.55,-78.215,-81.73601,1,452.6453,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
AndiTest,Reflective,Intro,Tabletop,1.383275,1.741245,-1.318131,0.5566156,0.9810405,-0.7339069,0,-0.5846611,-1.41577,0.5816203,1.04402,350.9876,15.77893,10.61787,-9.012,-74.79601,10.618,0,90.575,0,0,0,0,354.4462,12.36918,278.2817,-5.554,-78.206,-81.718,1,452.6453,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
AndiTest,Reflective,Intro,Tabletop,1.503292,1.741761,-1.318161,0.5566888,0.9811972,-0.7339069,0,-0.5846611,-1.415651,0.5817446,1.043959,350.9801,15.78128,10.62684,-9.02,-74.79401,10.627,0,90.575,0,0,0,0,354.4357,12.38375,278.2563,-5.564,-78.191,-81.744,1,452.6453,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
AndiTest,Reflective,Intro,Tabletop,1.628382,1.743108,-1.317728,0.5566899,0.9810983,-0.7339069,0,-0.5846611,-1.415394,0.5817426,1.044263,350.9843,15.79691,10.62463,-9.016001,-74.778,10.625,0,90.575,0,0,0,0,354.4574,12.39174,278.249,-5.543,-78.18301,-81.75101,1,452.6453,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
