userName,ExperimentState,ReflectionPhasePart,condition,elapsedTime,distanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,rawSliderValue,convertedSliderValue,isKidneyVisible,ToggleHead,ToggleRight,ToggleLeft,ToggleTissue,TaskVisible1,TaskVisible2,TaskVisible3,TaskVisible4,TaskVisible5,TaskVisible6,TaskVisible7,TaskVisible8,TaskVisible9,TaskVisible10,TaskVisible11,TaskVisible12,TaskVisible13,TaskVisible14,buttonName,state
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,0.02,1.615762,-1.033429,1.080376,-0.6127809,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,0.07390891,83.37666,358.9496,0.074,-7.198,-1.05,0,90.575,0,0,0,0,0,90.575,0,0,0,0,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,0.4084064,1.635308,-1.026367,1.069503,-0.6258264,-0.7339069,0,-0.5846611,-0.7471063,0.6835349,-0.5316618,6.961204,84.58678,355.3368,6.961,-5.988,-4.663,0,90.575,0,0,0,0,302.0137,21.75064,51.78001,-57.986,-68.82401,51.78,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,0.7254676,1.649622,-1.030504,1.070308,-0.6145129,-0.7339069,0,-0.5846611,-0.7426603,0.6909183,-0.5428579,7.20982,81.02553,356.004,7.210001,-9.549001,-3.996,0,90.575,0,0,0,0,299.2344,26.00305,48.38586,-60.766,-64.57201,48.386,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,0.8664529,1.67046,-1.046468,1.083613,-0.615424,-0.7339069,0,-0.5846611,-0.7490081,0.708028,-0.5495543,8.108232,80.68632,356.058,8.108001,-9.889001,-3.942,0,90.575,0,0,0,0,295.3112,22.7059,53.42226,-64.689,-67.869,53.422,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,0.9864713,1.723782,-1.091935,1.108117,-0.6250219,-0.7339069,0,-0.5846611,-0.7514151,0.7293007,-0.5749338,4.550649,82.26424,355.5761,4.551,-8.311001,-4.424,0,90.575,0,0,0,0,292.9633,42.24708,31.82586,-67.037,-48.328,31.826,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,1.11751,1.775196,-1.141076,1.121864,-0.6309783,-0.7339069,0,-0.5846611,-0.7468182,0.7482321,-0.6176107,2.417817,82.53178,356.266,2.418,-8.043,-3.734,0,90.575,0,0,0,0,301.5966,82.59866,352.3492,-58.403,-7.976,-7.651,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,1.244878,1.814856,-1.17782,1.136179,-0.6342293,-0.7339069,0,-0.5846611,-0.7665461,0.7551922,-0.6576846,1.386919,82.50831,357.1453,1.387,-8.067,-2.855,0,90.575,0,0,0,0,312.9791,95.19738,347.9026,-47.021,4.622,-12.097,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,1.363452,1.846819,-1.208271,1.14063,-0.6267906,-0.7339069,0,-0.5846611,-0.8129226,0.7627832,-0.7045604,2.549743,79.34274,359.4456,2.55,-11.232,-0.554,0,90.575,0,0,0,0,315.2571,104.4079,345.0388,-44.743,13.833,-14.961,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,1.493266,1.88904,-1.246181,1.138665,-0.6085073,-0.7339069,0,-0.5846611,-0.8698825,0.7724239,-0.7529963,4.094524,68.02329,359.5154,4.095,-22.552,-0.485,0,90.575,0,0,0,0,312.0212,116.782,339.4964,-47.979,26.207,-20.504,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,1.630319,1.921251,-1.275722,1.133547,-0.5968285,-0.9863602,0.8063786,-0.4299774,-0.8812419,0.7794914,-0.7739052,6.433051,63.57663,3.2116,6.433,-26.998,3.212,301.1556,42.62222,33.80061,-58.844,-47.953,33.801,315.6685,110.3067,342.3904,-44.331,19.732,-17.61,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,1.760959,1.950358,-1.303692,1.13474,-0.590263,-0.972991,0.795718,-0.4389481,-0.8930119,0.7968449,-0.7833537,8.492262,62.73896,6.863935,8.492001,-27.836,6.864,312.4357,85.73502,351.9432,-47.564,-4.84,-8.057,310.9984,96.81651,355.3288,-49.002,6.241,-4.671,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,1.893836,1.971772,-1.322889,1.139257,-0.5970383,-0.9797153,0.7497375,-0.4154362,-0.9079649,0.7911806,-0.8032334,6.014985,62.23319,6.267655,6.015,-28.342,6.268,325.9577,99.11213,336.5146,-34.042,8.537001,-23.485,306.2632,79.6596,9.827264,-53.737,-10.915,9.827001,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,2.019849,1.988899,-1.336823,1.137952,-0.6058807,-0.9986706,0.714241,-0.3904392,-0.9091165,0.7627646,-0.8602927,6.308205,62.44947,2.912845,6.308,-28.126,2.913,332.1145,92.73051,345.0882,-27.886,2.156,-14.912,305.9946,104.2325,358.0289,-54.005,13.658,-1.971,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,2.152189,2.019306,-1.351523,1.113167,-0.6148881,-1.003675,0.6901021,-0.394292,-0.8932816,0.7563831,-0.8912063,19.90642,67.58115,3.928137,19.906,-22.994,3.928,340.9615,95.52346,342.6497,-19.039,4.948,-17.35,308.3675,108.7939,357.7903,-51.633,18.219,-2.21,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,2.279469,2.050999,-1.366551,1.086914,-0.6235167,-0.9908334,0.6625737,-0.3734559,-0.8959712,0.7545363,-0.935227,29.29894,73.27824,7.560107,29.299,-17.297,7.56,351.3885,87.94361,348.9223,-8.612,-2.631,-11.078,312.1961,120.1756,352.0792,-47.804,29.601,-7.921,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,2.422564,2.064562,-1.376123,1.08347,-0.6313362,-0.9894843,0.6651262,-0.3621059,-0.9027581,0.7517797,-0.9623529,29.08798,73.70002,6.253098,29.088,-16.875,6.253,351.7444,82.73632,349.5844,-8.256001,-7.839,-10.416,315.4658,127.2221,345.992,-44.534,36.647,-14.008,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,2.558094,2.07424,-1.369146,1.089077,-0.631226,-0.9863366,0.6665541,-0.3640565,-0.9003226,0.751467,-0.9640158,27.20303,71.67429,5.306375,27.203,-18.901,5.306,351.8779,81.55871,352.3871,-8.122001,-9.016001,-7.613,316.3818,128.7781,343.6431,-43.618,38.203,-16.357,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,2.694134,2.093481,-1.355621,1.099494,-0.6230332,-0.9835362,0.6686602,-0.3758082,-0.8985806,0.7555757,-0.9455768,21.68885,66.56906,4.261388,21.689,-24.006,4.261,351.2891,82.78629,347.5189,-8.711,-7.789001,-12.481,312.8812,122.3881,349.2703,-47.119,31.813,-10.73,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,2.822369,2.111861,-1.356455,1.109481,-0.6086225,-0.9793682,0.6738746,-0.3919848,-0.8966671,0.7568623,-0.9307414,16.91845,61.36741,5.544781,16.918,-29.208,5.545,348.5758,85.92147,342.5821,-11.424,-4.654,-17.418,310.037,117.1739,353.8351,-49.963,26.599,-6.165,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,2.945064,2.125886,-1.364913,1.113663,-0.5984202,-0.9772818,0.6742296,-0.4006262,-0.8931346,0.7539634,-0.9261543,15.12051,56.50619,5.824479,15.121,-34.069,5.824,347.595,87.59145,339.9058,-12.405,-2.984,-20.094,310.6658,115.6525,355.1129,-49.334,25.077,-4.887,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,3.0748,2.149319,-1.377859,1.129224,-0.5875731,-0.9811159,0.6790341,-0.3979918,-0.8965217,0.7536796,-0.9235057,12.76722,48.98108,5.541796,12.767,-41.594,5.542,346.1811,87.26582,340.2338,-13.819,-3.309,-19.766,310.929,114.777,356.3874,-49.071,24.202,-3.613,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,3.206466,2.166628,-1.384135,1.144626,-0.5888742,-0.9936062,0.6775234,-0.3855002,-0.9032289,0.7488969,-0.926647,12.88345,52.49786,8.62793,12.883,-38.077,8.628,345.1367,85.50952,341.9232,-14.863,-5.065,-18.077,312.6556,115.9875,356.7108,-47.344,25.413,-3.289,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_1exhGt6rS7gfp4X,Reflective,Main,Tabletop,3.324193,2.176604,-1.385297,1.13888,-0.5926943,-1.009575,0.6757787,-0.3871638,-0.9103079,0.7455174,-0.9287525,14.34873,59.69612,10.79221,14.349,-30.879,10.792,343.7121,87.20776,342.3321,-16.288,-3.367,-17.668,313.6235,116.1406,356.9744,-46.377,25.566,-3.026,1,330.6371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
