userName,ExperimentState,ReflectionPhasePart,condition,elapsedTime,distanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,rawSliderValue,convertedSliderValue,isKidneyVisible,ToggleHead,ToggleRight,ToggleLeft,ToggleTissue,TaskVisible1,TaskVisible2,TaskVisible3,TaskVisible4,TaskVisible5,TaskVisible6,TaskVisible7,TaskVisible8,TaskVisible9,TaskVisible10,TaskVisible11,TaskVisible12,TaskVisible13,TaskVisible14,buttonName,state
R_9oTyZMRELVhV9Xr,Reflective,Main,Tabletop,0.02,1.494542,-0.7470143,1.223768,-0.4219207,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,7.057222,78.66618,359.259,7.057,-11.909,-0.7410001,0,90.575,0,0,0,0,0,90.575,0,0,0,0,1,328.2398,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_9oTyZMRELVhV9Xr,Reflective,Main,Tabletop,0.4071469,1.516195,-0.7670506,1.21887,-0.4154887,-0.5766839,0.8880745,-0.398142,-0.5583787,0.9022223,-0.5288078,14.4723,78.60926,359.076,14.472,-11.966,-0.924,328.8373,99.08289,351.3155,-31.163,8.508,-8.685,327.0161,87.27457,352.6819,-32.984,-3.3,-7.318,1,328.2398,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_9oTyZMRELVhV9Xr,Reflective,Main,Tabletop,0.7338938,1.525772,-0.7700816,1.224374,-0.4212013,-0.5749162,0.8941944,-0.4008724,-0.5539399,0.9080256,-0.5281439,11.38253,80.86655,359.5911,11.383,-9.708,-0.409,328.4755,100.152,351.4577,-31.525,9.577001,-8.542001,326.4256,86.67114,353.1156,-33.574,-3.904,-6.884,1,328.2398,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_9oTyZMRELVhV9Xr,Reflective,Main,Tabletop,0.8485081,1.531772,-0.7669622,1.223196,-0.4258981,-0.5758689,0.8989735,-0.3993556,-0.553053,0.9092712,-0.5297131,12.00484,83.1209,359.1602,12.005,-7.454,-0.84,327.145,100.1852,353.9716,-32.855,9.610001,-6.028,325.9622,87.20391,352.6538,-34.038,-3.371,-7.346,1,328.2398,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_9oTyZMRELVhV9Xr,Reflective,Main,Tabletop,0.9738365,1.539246,-0.7671021,1.216032,-0.4270813,-0.5659029,0.9167267,-0.3954291,-0.5458478,0.9250906,-0.5263584,14.96244,82.88417,358.9456,14.962,-7.691,-1.054,324.4409,98.96395,354.6171,-35.559,8.389,-5.383,322.043,85.76208,354.7764,-37.957,-4.813,-5.224,1,328.2398,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_9oTyZMRELVhV9Xr,Reflective,Main,Tabletop,1.09785,1.550933,-0.7672451,1.20443,-0.4282582,-0.5383742,0.9447566,-0.3872783,-0.5216612,0.9513746,-0.5286134,20.85728,83.34775,359.2278,20.857,-7.227,-0.772,323.0529,97.09225,354.1845,-36.947,6.517,-5.815,314.174,85.58048,1.205241,-45.826,-4.995,1.205,1,328.2398,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_9oTyZMRELVhV9Xr,Reflective,Main,Tabletop,1.21139,1.558226,-0.7682555,1.198114,-0.4306301,-0.5193357,0.9604882,-0.3734853,-0.5078723,0.9642544,-0.5343287,23.60804,84.28301,359.1596,23.608,-6.292,-0.84,323.8773,92.86774,354.2904,-36.123,2.293,-5.71,312.0491,88.04861,0.4636481,-47.951,-2.526,0.464,1,328.2398,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_9oTyZMRELVhV9Xr,Reflective,Main,Tabletop,1.336369,1.563352,-0.7682258,1.201631,-0.4289436,-0.5080483,0.9610869,-0.3601343,-0.505484,0.9613515,-0.5335009,22.8588,82.78844,358.7027,22.859,-7.787,-1.297,328.6422,88.2013,357.411,-31.358,-2.374,-2.589,312.7503,87.87306,0.1352822,-47.25,-2.702,0.135,1,328.2398,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_9oTyZMRELVhV9Xr,Reflective,Main,Tabletop,1.455918,1.579794,-0.7681197,1.207506,-0.413741,-0.5118822,0.9451309,-0.352639,-0.5049703,0.9495647,-0.5351658,19.55037,73.47576,357.5981,19.55,-17.099,-2.402,330.7103,83.37569,2.423829,-29.29,-7.199,2.424,314.6865,89.26055,356.6992,-45.314,-1.314,-3.301,1,328.2398,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_9oTyZMRELVhV9Xr,Reflective,Main,Tabletop,1.582807,1.615813,-0.7790285,1.207983,-0.3800342,-0.5247158,0.9249709,-0.3548668,-0.5051935,0.942947,-0.5319735,18.72982,54.17041,356.5865,18.73,-36.405,-3.414,331.9596,87.21567,355.7553,-28.04,-3.359,-4.245,315.0024,89.6868,355.7274,-44.998,-0.8880001,-4.273,1,328.2398,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
