userName,ExperimentState,ReflectionPhasePart,condition,elapsedTime,distanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,rawSliderValue,convertedSliderValue,isKidneyVisible,ToggleHead,ToggleRight,ToggleLeft,ToggleTissue,TaskVisible1,TaskVisible2,TaskVisible3,TaskVisible4,TaskVisible5,TaskVisible6,TaskVisible7,TaskVisible8,TaskVisible9,TaskVisible10,TaskVisible11,TaskVisible12,TaskVisible13,TaskVisible14,buttonName,state
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,0.02,1.698664,-1.19573,1.092116,-0.5128075,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,10.03694,80.11826,356.0763,10.037,-10.457,-3.924,0,90.575,0,0,0,0,0,90.575,0,0,0,0,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,0.4291242,1.71305,-1.191543,1.088624,-0.4995631,-0.9191198,0.6861124,-0.3481193,-0.8884801,0.6697409,-0.5662978,10.54234,75.45542,357.4244,10.542,-15.12,-2.576,344.7776,77.96229,354.9916,-15.222,-12.613,-5.008,348.0411,77.68169,7.541732,-11.959,-12.893,7.542,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,0.7578906,1.754768,-1.203257,1.118092,-0.5023466,-0.92085,0.6884117,-0.3502281,-0.8898143,0.6699479,-0.5661773,352.8894,75.44164,358.714,-7.111001,-15.133,-1.286,343.3401,78.58707,353.7936,-16.66,-11.988,-6.206,347.8458,77.74732,7.820806,-12.154,-12.828,7.821001,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,0.9029226,1.771637,-1.219916,1.119962,-0.5008897,-0.9184337,0.6845132,-0.3491835,-0.8880017,0.6675295,-0.5655817,354.9823,73.40009,359.0724,-5.018,-17.175,-0.928,343.6264,78.47669,353.1692,-16.374,-12.098,-6.831,348.1205,77.83195,8.380782,-11.88,-12.743,8.381001,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,1.031311,1.803616,-1.251583,1.117385,-0.5030288,-0.9161667,0.6829802,-0.3471639,-0.8872017,0.6674237,-0.5648772,357.8643,71.30698,358.4384,-2.136,-19.268,-1.562,343.955,76.99259,354.0642,-16.045,-13.582,-5.936,348.0479,77.99739,8.415196,-11.952,-12.578,8.415,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,1.150342,1.8267,-1.273726,1.112141,-0.5065183,-0.9200936,0.6895241,-0.3485777,-0.8928111,0.6726656,-0.5637838,358.946,70.56657,358.2056,-1.054,-20.008,-1.794,342.8281,76.46604,354.4718,-17.172,-14.109,-5.528,346.7451,77.6254,8.673247,-13.255,-12.95,8.673,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,1.285969,1.839768,-1.286482,1.110595,-0.5085756,-0.9220319,0.6919787,-0.3515125,-0.8979523,0.6753352,-0.5601584,359.1844,70.26221,358.453,-0.816,-20.313,-1.547,342.4536,77.40063,353.9506,-17.546,-13.174,-6.049,346.5915,76.53883,8.031927,-13.409,-14.036,8.032001,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,1.416321,1.842875,-1.287859,1.111857,-0.5093739,-0.9191855,0.6866548,-0.3493423,-0.8973712,0.6723068,-0.5560869,359.0111,70.4159,358.547,-0.989,-20.159,-1.453,343.7462,76.93414,352.9384,-16.254,-13.641,-7.062,346.0685,75.25082,9.602654,-13.931,-15.324,9.603001,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,1.554384,1.846071,-1.285199,1.112205,-0.5091919,-0.9179443,0.6808876,-0.3484722,-0.8958907,0.6719649,-0.5576192,359.6594,70.68416,358.4516,-0.341,-19.891,-1.548,345.5068,77.14564,352.7449,-14.493,-13.429,-7.255,346.0713,75.49458,9.932133,-13.929,-15.08,9.932,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,1.688935,1.847884,-1.285539,1.110902,-0.5096638,-0.9190081,0.6843504,-0.3490342,-0.89555,0.6730928,-0.5582058,359.804,71.00555,358.3836,-0.196,-19.569,-1.616,344.8276,77.27118,353.7671,-15.172,-13.304,-6.233,345.7295,75.65378,9.907632,-14.271,-14.921,9.908001,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,1.823449,1.85281,-1.287814,1.107074,-0.5114038,-0.919389,0.682562,-0.3467788,-0.8966132,0.6718844,-0.5569402,1.968004,71.54629,358.114,1.968,-19.029,-1.886,346.4408,77.01133,355.8295,-13.559,-13.564,-4.17,345.8329,75.39254,10.08873,-14.167,-15.182,10.089,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,1.940932,1.8599,-1.288811,1.100158,-0.5123978,-0.9197309,0.6785324,-0.3462225,-0.8971025,0.6721147,-0.556342,5.785742,72.36547,357.9379,5.786,-18.21,-2.062,348.6538,77.37751,358.0505,-11.346,-13.198,-1.949,345.7443,75.45796,9.848231,-14.256,-15.117,9.848001,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,2.066707,1.863109,-1.289021,1.097161,-0.512657,-0.920965,0.6816258,-0.3492494,-0.897791,0.6735282,-0.5565549,7.478438,72.93172,357.8232,7.478,-17.643,-2.177,347.494,78.17319,357.4728,-12.506,-12.402,-2.527,345.2731,75.52068,9.628062,-14.727,-15.054,9.628,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,2.191652,1.864701,-1.288309,1.095936,-0.5128821,-0.9210287,0.6809007,-0.3503217,-0.89765,0.6736385,-0.5562029,8.39763,73.42036,357.8854,8.398001,-17.155,-2.115,347.2287,78.09219,357.1769,-12.771,-12.483,-2.823,345.0404,75.55254,9.281205,-14.96,-15.022,9.281,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,2.312308,1.86705,-1.28626,1.096021,-0.5134035,-0.9205481,0.6794437,-0.349399,-0.8980075,0.6735249,-0.5557786,8.353211,73.88865,357.8125,8.353001,-16.686,-2.188,347.6911,77.80809,357.595,-12.309,-12.767,-2.405,344.8719,75.50906,9.233612,-15.128,-15.066,9.234,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,2.443577,1.868953,-1.284699,1.095866,-0.5143126,-0.9209001,0.6806315,-0.3479267,-0.8983395,0.674805,-0.5558496,8.414718,74.40426,357.7862,8.415,-16.171,-2.214,347.2633,77.1262,358.1607,-12.737,-13.449,-1.839,344.4021,75.75967,8.654504,-15.598,-14.815,8.655001,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,2.578451,1.873464,-1.281084,1.096176,-0.5168178,-0.9237123,0.6895993,-0.3491797,-0.9031626,0.6997197,-0.5641013,8.24296,75.99744,357.8926,8.243,-14.578,-2.107,342.8445,76.4557,357.5095,-17.155,-14.119,-2.491,336.75,79.37832,356.6519,-23.25,-11.197,-3.348,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,2.723197,1.884536,-1.274861,1.097477,-0.5256932,-0.9252772,0.6923378,-0.3521409,-0.9145166,0.7338947,-0.5807085,7.299834,81.58887,358.575,7.3,-8.986,-1.425,341.0229,77.22087,357.2376,-18.977,-13.354,-2.762,324.1846,86.7123,350.602,-35.815,-3.863,-9.398001,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,2.853031,1.898909,-1.270004,1.09553,-0.538892,-0.9245915,0.6878647,-0.3539717,-0.8948015,0.7139593,-0.5867653,8.249585,88.70981,358.1239,8.25,-1.865,-1.876,341.9888,77.65123,356.5814,-18.011,-12.924,-3.419,331.3452,86.7234,3.01104,-28.655,-3.852,3.011,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,2.981223,1.912179,-1.265792,1.087779,-0.5484993,-0.9243304,0.6866364,-0.3562879,-0.8798516,0.6856067,-0.5940951,12.61389,92.41988,356.5826,12.614,1.845,-3.417,342.4538,78.0774,356.1006,-17.546,-12.498,-3.899,342.7035,86.20849,7.668407,-17.296,-4.367,7.668,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,3.108171,1.922377,-1.259792,1.081113,-0.5531197,-0.9246496,0.6870967,-0.3565164,-0.897595,0.7325538,-0.5974432,16.23787,93.59809,356.2435,16.238,3.023,-3.756,342.1046,78.04575,355.8108,-17.895,-12.529,-4.189,326.3391,86.85807,353.3662,-33.661,-3.717,-6.634,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,3.237126,1.931927,-1.254596,1.075792,-0.5589488,-0.9242284,0.6831082,-0.3582832,-0.9039929,0.7384162,-0.5964095,18.85929,95.57016,356.7165,18.859,4.995,-3.283,342.819,78.29474,355.5412,-17.181,-12.28,-4.459,322.9898,85.89609,353.9426,-37.01,-4.679,-6.057,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,3.359916,1.938175,-1.249667,1.073834,-0.5619276,-0.9241999,0.6808617,-0.3611749,-0.8792645,0.6871946,-0.5960912,20.01639,96.04668,355.894,20.016,5.472,-4.106,343.355,78.85852,355.1887,-16.645,-11.716,-4.811,341.9263,85.62847,6.512042,-18.074,-4.947,6.512,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,3.497739,1.942715,-1.245418,1.072764,-0.5612753,-0.9243432,0.6822538,-0.3613627,-0.8812022,0.7009273,-0.598429,20.32932,95.74885,355.9585,20.329,5.174,-4.042,343.0664,78.99645,355.3007,-16.934,-11.579,-4.699,339.1049,85.58784,3.405484,-20.895,-4.987,3.405,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,3.633895,1.946034,-1.242265,1.072535,-0.5605244,-0.9241426,0.6808215,-0.3607828,-0.9013057,0.74639,-0.6100008,20.37474,95.22819,355.9118,20.375,4.653,-4.088,343.3038,78.92472,355.2916,-16.696,-11.65,-4.708,321.0393,91.79147,354.3969,-38.961,1.216,-5.603,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,3.76278,1.947651,-1.242116,1.072436,-0.5619129,-0.924072,0.6787862,-0.3635322,-0.884752,0.7162772,-0.6071297,20.30252,95.28493,355.8321,20.303,4.71,-4.168,343.727,79.38384,354.9149,-16.273,-11.191,-5.085,331.1516,89.08355,2.251883,-28.848,-1.491,2.252,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,3.902267,1.949298,-1.241001,1.072454,-0.5623171,-0.9243933,0.6795902,-0.3644461,-0.8735433,0.6812786,-0.608407,20.28874,95.32507,355.8457,20.289,4.75,-4.154,343.5377,79.56937,354.7101,-16.462,-11.006,-5.29,345.0538,88.90985,5.033004,-14.946,-1.665,5.033,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,4.02422,1.951218,-1.239537,1.07261,-0.5615536,-0.9239112,0.6772882,-0.3633721,-0.8784293,0.6984372,-0.6048083,20.11605,95.2234,356.0964,20.116,4.648,-3.904,344.0276,79.38202,354.5107,-15.972,-11.193,-5.489,339.1114,87.6879,5.259477,-20.889,-2.887,5.259,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,4.13932,1.952801,-1.239056,1.07226,-0.5602708,-0.9239016,0.675741,-0.3653603,-0.8784109,0.695135,-0.6043975,20.23711,94.47329,355.8528,20.237,3.898,-4.147,344.3412,79.78593,354.2537,-15.659,-10.789,-5.746,339.9614,87.60336,5.347904,-20.039,-2.972,5.348,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_2ZE8aea9YOiaqKf,Reflective,Intro,Tabletop,4.275293,1.95633,-1.238464,1.071865,-0.5569022,-0.9240376,0.6770453,-0.3648641,-0.8768978,0.6910172,-0.6058031,20.54301,92.90555,355.7526,20.543,2.331,-4.247,344.052,79.67068,354.0523,-15.948,-10.904,-5.948,341.3299,88.21925,4.810415,-18.67,-2.356,4.81,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
