userName,ExperimentState,ReflectionPhasePart,condition,elapsedTime,distanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,rawSliderValue,convertedSliderValue,isKidneyVisible,ToggleHead,ToggleRight,ToggleLeft,ToggleTissue,TaskVisible1,TaskVisible2,TaskVisible3,TaskVisible4,TaskVisible5,TaskVisible6,TaskVisible7,TaskVisible8,TaskVisible9,TaskVisible10,TaskVisible11,TaskVisible12,TaskVisible13,TaskVisible14,buttonName,state
R_6r2lo5DyZwXOI5H,Reflective,Intro,Tabletop,0.02,1.553754,-1.004872,1.102952,-0.4334521,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,10.64641,86.5062,357.8148,10.646,-4.069,-2.185,0,90.575,0,0,0,0,0,90.575,0,0,0,0,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_6r2lo5DyZwXOI5H,Reflective,Intro,Tabletop,0.4053669,1.595538,-1.034248,1.130933,-0.4340991,-0.7617506,0.690333,-0.3837185,-0.764486,0.72426,-0.5017599,355.1993,86.33344,358.4785,-4.801,-4.242,-1.521,335.4395,98.65244,8.570933,-24.56,8.077001,8.571,316.0191,69.77264,7.026092,-43.981,-20.802,7.026,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_6r2lo5DyZwXOI5H,Reflective,Intro,Tabletop,0.7194596,1.607446,-1.042147,1.135875,-0.4278582,-0.7552865,0.701158,-0.3680803,-0.7660543,0.7307258,-0.5078305,352.4248,83.41121,359.6692,-7.575,-7.164001,-0.331,332.4373,92.72536,12.41804,-27.563,2.15,12.418,314.8545,71.95815,5.500265,-45.146,-18.617,5.5,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_6r2lo5DyZwXOI5H,Reflective,Intro,Tabletop,0.8348988,1.610953,-1.043192,1.136616,-0.4247508,-0.7555715,0.7030677,-0.3674791,-0.7655559,0.7309558,-0.5078601,352.3974,81.17704,359.779,-7.603,-9.398001,-0.221,331.9824,92.88302,14.13625,-28.018,2.308,14.136,314.8322,71.87415,5.800246,-45.168,-18.701,5.8,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_6r2lo5DyZwXOI5H,Reflective,Intro,Tabletop,0.964577,1.613573,-1.045462,1.137147,-0.4239689,-0.7547573,0.7000535,-0.3683302,-0.7636741,0.7262982,-0.508222,352.0198,80.76328,0.3758259,-7.98,-9.812,0.376,332.9973,93.50307,12.72923,-27.003,2.928,12.729,315.8392,72.25645,5.792501,-44.161,-18.319,5.793,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_6r2lo5DyZwXOI5H,Reflective,Intro,Tabletop,1.091961,1.61549,-1.046952,1.138019,-0.4243743,-0.74999,0.6905655,-0.3666292,-0.7601737,0.7253997,-0.5110663,351.5232,81.15697,0.4403491,-8.477,-9.418,0.44,336.233,92.59734,8.321649,-23.767,2.022,8.322001,316.2415,73.54234,8.23572,-43.758,-17.033,8.236,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_6r2lo5DyZwXOI5H,Reflective,Intro,Tabletop,1.207283,1.616856,-1.047451,1.137842,-0.4254298,-0.7417497,0.6825364,-0.3552672,-0.7483199,0.7201462,-0.5232471,352.3297,81.62411,0.3625118,-7.670001,-8.951,0.363,337.3881,90.0719,355.989,-22.612,-0.503,-4.011,318.6566,78.78915,15.51334,-41.343,-11.786,15.513,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_6r2lo5DyZwXOI5H,Reflective,Intro,Tabletop,1.324963,1.621604,-1.046657,1.133845,-0.4275625,-0.7299026,0.6781039,-0.3354689,-0.7360517,0.7138705,-0.5364572,356.7719,81.48259,0.207141,-3.228,-9.092,0.207,338.8965,86.59098,349.5894,-21.103,-3.984,-10.411,322.8072,82.92392,15.59574,-37.193,-7.651,15.596,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_6r2lo5DyZwXOI5H,Reflective,Intro,Tabletop,1.447992,1.629296,-1.045303,1.126413,-0.4287817,-0.7152128,0.6752161,-0.3134246,-0.7304934,0.7176358,-0.5365722,2.899904,79.93949,359.5311,2.9,-10.636,-0.469,342.5203,83.693,347.3249,-17.48,-6.882,-12.675,326.1176,80.21672,15.44223,-33.882,-10.358,15.442,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_6r2lo5DyZwXOI5H,Reflective,Intro,Tabletop,1.563383,1.638703,-1.045174,1.117085,-0.4288354,-0.7000086,0.677193,-0.2983422,-0.7193776,0.7001063,-0.5293692,9.349912,78.80676,358.7968,9.35,-11.768,-1.203,344.8271,81.82812,350.4444,-15.173,-8.747001,-9.556001,340.2019,75.93754,5.312293,-19.798,-14.637,5.312,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
