userName,ExperimentState,ReflectionPhasePart,condition,elapsedTime,distanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,rawSliderValue,convertedSliderValue,isKidneyVisible,ToggleHead,ToggleRight,ToggleLeft,ToggleTissue,TaskVisible1,TaskVisible2,TaskVisible3,TaskVisible4,TaskVisible5,TaskVisible6,TaskVisible7,TaskVisible8,TaskVisible9,TaskVisible10,TaskVisible11,TaskVisible12,TaskVisible13,TaskVisible14,buttonName,state
R_3nNQsCJnqXnFwXp,Reflective,Intro,Tabletop,0.02,1.668652,-1.130849,1.136385,-0.4628267,-0.7339069,0,-0.5846611,-0.7339069,0,-0.5846611,357.8326,94.79736,1.459568,-2.167,4.222,1.46,0,90.575,0,0,0,0,0,90.575,0,0,0,0,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3nNQsCJnqXnFwXp,Reflective,Intro,Tabletop,0.4113089,1.677802,-1.139168,1.139408,-0.4650679,-0.8650601,0.6241306,-0.4344252,-0.8498288,0.6135331,-0.5182897,354.6941,95.19276,1.46367,-5.306,4.618,1.464,4.691419,140.2196,334.4314,4.691,49.645,-25.569,355.5442,61.16932,26.88217,-4.456,-29.406,26.882,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3nNQsCJnqXnFwXp,Reflective,Intro,Tabletop,0.7421018,1.679446,-1.13809,1.139158,-0.4645769,-0.8647123,0.6245273,-0.4339902,-0.8494945,0.6139601,-0.5180767,354.8297,94.91242,1.602013,-5.17,4.337,1.602,4.680578,140.2262,334.425,4.681,49.651,-25.575,355.5212,61.20348,26.76937,-4.479,-29.372,26.769,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3nNQsCJnqXnFwXp,Reflective,Intro,Tabletop,0.8609657,1.68042,-1.137403,1.139096,-0.4644036,-0.8644655,0.6248063,-0.4336102,-0.8493848,0.6137741,-0.5180747,355.0354,94.78605,1.651705,-4.965,4.211,1.652,4.708618,140.207,334.4871,4.709,49.632,-25.513,355.6139,61.21184,26.75047,-4.386,-29.363,26.75,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3nNQsCJnqXnFwXp,Reflective,Intro,Tabletop,0.9872919,1.681518,-1.137434,1.138583,-0.4638214,-0.8645653,0.6248682,-0.4333715,-0.8495716,0.61388,-0.5178046,355.1542,94.4344,1.714944,-4.846,3.859,1.715,4.701421,140.2085,334.4425,4.701,49.634,-25.557,355.5763,61.18048,26.86424,-4.424,-29.395,26.864,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3nNQsCJnqXnFwXp,Reflective,Intro,Tabletop,1.10392,1.684013,-1.136385,1.138036,-0.4617175,-0.8646717,0.624905,-0.433746,-0.8496205,0.6140658,-0.5180216,355.8881,92.9967,1.963402,-4.112,2.422,1.963,4.664063,140.2386,334.3601,4.664,49.664,-25.64,355.5438,61.18414,26.87539,-4.456,-29.391,26.875,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3nNQsCJnqXnFwXp,Reflective,Intro,Tabletop,1.233258,1.691507,-1.132168,1.133706,-0.4574404,-0.8646419,0.6250849,-0.4337056,-0.8495315,0.6144248,-0.517966,359.0277,90.15115,1.963741,-0.9720001,-0.424,1.964,4.639262,140.2508,334.2363,4.639,49.676,-25.764,355.4434,61.18436,26.77013,-4.557,-29.391,26.77,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3nNQsCJnqXnFwXp,Reflective,Intro,Tabletop,1.352208,1.70302,-1.12585,1.125507,-0.4525229,-0.8651517,0.62462,-0.4337774,-0.8497988,0.6149389,-0.5172257,4.353731,86.37499,1.914445,4.354,-4.2,1.914,4.620842,140.1845,334.1245,4.621,49.609,-25.876,355.2746,61.04763,26.68854,-4.725,-29.527,26.689,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3nNQsCJnqXnFwXp,Reflective,Intro,Tabletop,1.467928,1.715667,-1.118937,1.116769,-0.4467215,-0.8648401,0.6247092,-0.4317536,-0.849895,0.6153806,-0.5149408,9.750091,82.44664,1.375732,9.75,-8.128,1.376,4.686418,139.9485,334.0209,4.686,49.373,-25.979,355.1515,60.53011,26.52881,-4.848,-30.045,26.529,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3nNQsCJnqXnFwXp,Reflective,Intro,Tabletop,1.590117,1.731972,-1.112265,1.104641,-0.4385322,-0.8653704,0.6230412,-0.4299601,-0.8495091,0.6167464,-0.5108759,15.94707,77.91927,1.409403,15.947,-12.656,1.409,4.832065,139.4301,333.8575,4.832,48.855,-26.143,354.8221,59.79375,26.53803,-5.178,-30.781,26.538,1,325.1937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
