userName,ExperimentState,ReflectionPhasePart,condition,elapsedTime,distanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,rawSliderValue,convertedSliderValue,isKidneyVisible,ToggleHead,ToggleRight,ToggleLeft,ToggleTissue,TaskVisible1,TaskVisible2,TaskVisible3,TaskVisible4,TaskVisible5,TaskVisible6,TaskVisible7,TaskVisible8,TaskVisible9,TaskVisible10,TaskVisible11,TaskVisible12,TaskVisible13,TaskVisible14,buttonName,state
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,0.02,1.642215,-0.4163183,1.568947,0.2489043,-0.684,0,0.825,-0.684,0,0.825,349.249,8.233902,353.7114,-10.751,92.287,-6.289001,0,275.947,0,0,0,0,0,275.947,0,0,0,0,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,0.3998366,1.727792,-0.4753373,1.543477,0.3053946,-0.3104991,1.144572,0.5386596,-0.2231416,1.197134,0.1933965,2.812902,93.16665,342.8165,2.813,177.22,-17.184,341.5282,81.77584,352.5118,-18.472,165.829,-7.488,335.6845,82.16395,356.5351,-24.315,166.217,-3.465,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,0.7019221,1.832338,-0.5508271,1.55659,0.2517568,-0.3057861,1.171365,0.4501045,-0.2708215,1.182971,0.1163625,2.186848,87.84863,356.3067,2.187,171.902,-3.693,339.5815,91.68351,350.1947,-20.418,175.737,-9.805,337.7756,88.53664,353.8105,-22.224,172.59,-6.19,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,0.8272102,1.85393,-0.5587537,1.557138,0.231744,-0.3134133,1.18159,0.4221383,-0.2865196,1.174374,0.08520204,3.432285,86.53814,356.5975,3.432,170.591,-3.402,337.7432,90.9427,353.7549,-22.257,174.996,-6.245,338.4341,91.28012,353.4451,-21.566,175.333,-6.555,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,0.9505541,1.870504,-0.5666719,1.556198,0.2172726,-0.3223191,1.172821,0.4103784,-0.2917077,1.168762,0.06622255,4.777538,84.79344,356.9989,4.778,168.846,-3.001,339.0567,88.69582,352.5441,-20.943,172.749,-7.456,335.9441,90.96401,0.8768016,-24.056,175.017,0.877,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,1.06816,1.885551,-0.5788407,1.556978,0.2091128,-0.3313877,1.147258,0.4236364,-0.2851776,1.145468,0.03964049,5.461573,80.66937,356.7166,5.462,164.722,-3.283,343.901,82.59675,350.2726,-16.099,166.65,-9.727,340.6483,93.85107,3.107175,-19.352,177.904,3.107,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,1.188996,1.905549,-0.5981156,1.553389,0.2077926,-0.3503574,1.135677,0.4573116,-0.2811201,1.129039,0.02145898,7.388162,74.21709,357.0203,7.388,158.27,-2.98,346.5791,74.09505,349.6553,-13.421,158.148,-10.345,343.1726,95.37284,5.705832,-16.827,179.426,5.706,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,1.307252,1.928404,-0.6184936,1.546326,0.2150189,-0.375421,1.143832,0.4819199,-0.2760581,1.134973,0.0205707,9.751966,66.27172,357.2876,9.752001,150.325,-2.712,343.5982,71.1601,349.2619,-16.402,155.213,-10.738,341.1674,94.87495,4.076287,-18.833,178.928,4.076,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,1.42389,1.958736,-0.6418238,1.539533,0.2327248,-0.4020256,1.144654,0.5233629,-0.2682784,1.14352,0.03031576,8.521223,53.84409,356.9848,8.521001,137.897,-3.015,342.9304,65.0997,349.158,-17.07,149.153,-10.842,339.6027,96.55331,359.9441,-20.397,-179.394,-0.056,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,1.541377,1.987329,-0.662817,1.541764,0.2519229,-0.4318919,1.146618,0.5465187,-0.2599307,1.141214,0.06765467,5.101485,38.47796,358.8723,5.101,122.531,-1.128,341.9407,62.82668,347.425,-18.059,146.88,-12.575,339.4936,94.19254,358.1617,-20.506,178.246,-1.838,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,1.65721,2.005498,-0.6794016,1.542897,0.2588761,-0.4797901,1.15168,0.5525284,-0.2509074,1.129551,0.1443534,5.115371,27.24609,0.4947422,5.115,111.299,0.495,340.3897,60.07007,348.9029,-19.61,144.123,-11.097,342.5534,82.48917,358.9978,-17.447,166.542,-1.002,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,1.777457,2.0125,-0.6858419,1.542194,0.2571923,-0.539909,1.145069,0.5602041,-0.2516929,1.132616,0.2221988,5.165065,20.57684,0.9480894,5.165,104.63,0.9480001,340.9322,55.36156,349.4385,-19.068,139.415,-10.561,342.108,72.54486,357.3746,-17.892,156.598,-2.625,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,1.893769,2.018885,-0.6851078,1.541065,0.2515551,-0.6069417,1.13916,0.565836,-0.2642992,1.138103,0.3016403,6.892871,14.15617,0.4941226,6.893,98.20901,0.494,342.019,47.01877,347.7734,-17.981,131.072,-12.227,341.4721,61.1549,356.2184,-18.528,145.208,-3.782,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,2.024665,2.042727,-0.6668636,1.530904,0.2402439,-0.6674219,1.135388,0.5458263,-0.2798574,1.14297,0.3712855,12.41295,7.923542,0.4438558,12.413,91.97701,0.444,341.2587,42.46654,346.0462,-18.741,126.52,-13.954,340.7493,49.17231,356.3736,-19.251,133.225,-3.626,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,2.15838,2.085472,-0.6295923,1.518674,0.2235239,-0.7228919,1.125125,0.5346277,-0.2829867,1.149878,0.4138714,18.83344,4.962997,359.6548,18.833,89.01601,-0.345,342.7827,24.53291,347.2696,-17.217,108.586,-12.73,339.7054,40.30692,355.2405,-20.295,124.36,-4.759,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,2.294833,2.140248,-0.579352,1.507537,0.2049476,-0.7536054,1.121711,0.4929367,-0.2717334,1.154248,0.4275477,25.88849,4.637448,356.6601,25.888,88.69,-3.34,343.4949,12.39934,348.4684,-16.505,96.452,-11.532,340.3638,34.64551,354.6207,-19.636,118.699,-5.379,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,2.426646,2.192223,-0.53427,1.49078,0.1853786,-0.766418,1.123327,0.4427911,-0.2432512,1.15967,0.4062439,34.01935,5.015475,355.8315,34.019,89.068,-4.169,342.6194,4.099003,348.7785,-17.381,88.152,-11.222,337.3214,29.64786,1.30215,-22.679,113.701,1.302,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,2.552608,2.223509,-0.5087119,1.48433,0.1688112,-0.7714219,1.127656,0.3952295,-0.1910698,1.15059,0.3722301,36.1218,2.723233,354.6032,36.122,86.776,-5.397,340.7556,358.1172,348.5394,-19.244,82.17001,-11.461,337.7329,31.97718,4.450781,-22.267,116.03,4.451,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,2.67073,2.24697,-0.4937409,1.483502,0.1509542,-0.7769415,1.129293,0.3512466,-0.1573642,1.13991,0.3531274,36.27207,0.6703684,353.5289,36.272,84.72301,-6.471,340.0428,353.1406,349.1965,-19.957,77.194,-10.803,339.6561,32.7747,6.762874,-20.344,116.828,6.763,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,2.802809,2.275771,-0.4850835,1.484708,0.1237938,-0.7831752,1.124651,0.3114515,-0.1431255,1.148198,0.3384032,35.09812,359.736,352.2849,35.098,83.789,-7.715,340.5906,349.3541,349.5446,-19.409,73.40701,-10.455,338.3377,33.59887,5.78228,-21.662,117.652,5.782,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,2.943849,2.316984,-0.4892492,1.491282,0.08349967,-0.7924125,1.125618,0.2908179,-0.1340269,1.16751,0.3112488,30.45689,1.67069,351.071,30.457,85.72401,-8.929001,340.0583,348.205,351.2418,-19.942,72.258,-8.758,335.1213,38.0135,2.090297,-24.879,122.067,2.09,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,3.077673,2.354999,-0.5058203,1.500997,0.05118847,-0.7977346,1.134666,0.286631,-0.1344038,1.174497,0.27187,24.55043,6.157676,350.9726,24.55,90.21101,-9.027,337.5269,350.0991,351.8718,-22.473,74.152,-8.128,333.4855,41.35188,1.254878,-26.515,125.405,1.255,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,3.210336,2.392367,-0.5304905,1.516538,0.0280472,-0.7964942,1.143313,0.2752782,-0.144415,1.165473,0.2257352,19.40872,8.430696,352.8703,19.409,92.484,-7.13,336.1524,354.063,351.1927,-23.848,78.116,-8.807,335.9502,43.60249,1.60162,-24.05,127.655,1.602,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,3.344857,2.422428,-0.5518816,1.527582,0.01009983,-0.811605,1.135409,0.2498023,-0.1559397,1.149228,0.1877102,15.72438,8.553964,354.1747,15.724,92.607,-5.825,337.6752,351.5328,353.439,-22.325,75.58601,-6.561,340.3656,43.60213,4.002713,-19.634,127.655,4.003,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,3.470294,2.440383,-0.5599452,1.529719,-0.005268097,-0.8249096,1.11376,0.2252822,-0.1669513,1.135143,0.1593032,13.62189,9.773135,355.1583,13.622,93.826,-4.842,340.9187,350.2776,354.6235,-19.081,74.331,-5.377,343.1399,41.64267,6.877283,-16.86,125.696,6.877,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,3.590582,2.463804,-0.5613656,1.530649,-0.02845687,-0.8259694,1.10382,0.2069609,-0.1710906,1.114004,0.1415561,11.45947,10.13184,356.2784,11.459,94.18501,-3.722,342.2816,350.03,355.2616,-17.718,74.083,-4.738,347.2453,39.58453,9.551985,-12.755,123.638,9.552,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,3.723316,2.499339,-0.5505964,1.536227,-0.06177223,-0.8139702,1.115384,0.1889079,-0.1718118,1.101745,0.1401088,8.823998,8.202888,357.0543,8.824,92.256,-2.946,340.3481,348.9856,355.4406,-19.652,73.039,-4.559,349.2072,37.05792,9.685877,-10.793,121.111,9.686001,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,3.852819,2.546402,-0.5254186,1.54005,-0.101059,-0.8053681,1.131224,0.1710933,-0.1628982,1.09848,0.1499974,5.18986,6.078277,358.003,5.19,90.131,-1.997,337.2517,346.9212,355.0314,-22.748,70.97401,-4.969,348.9071,34.3518,7.716225,-11.093,118.405,7.716001,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3dGEMf8ql0cypWx,Reflective,Main,Standup,3.981291,2.601062,-0.4851125,1.543112,-0.1375847,-0.7966151,1.1438,0.1499792,-0.1368656,1.099724,0.1463082,1.930653,5.046394,358.757,1.931,89.09901,-1.243,336.0447,340.8534,356.1829,-23.955,64.90601,-3.817,347.8428,33.47118,6.941404,-12.157,117.524,6.941,1,352.3246,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
