userName,ExperimentState,ReflectionPhasePart,condition,elapsedTime,distanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,rawSliderValue,convertedSliderValue,isKidneyVisible,ToggleHead,ToggleRight,ToggleLeft,ToggleTissue,TaskVisible1,TaskVisible2,TaskVisible3,TaskVisible4,TaskVisible5,TaskVisible6,TaskVisible7,TaskVisible8,TaskVisible9,TaskVisible10,TaskVisible11,TaskVisible12,TaskVisible13,TaskVisible14,buttonName,state
R_WlA9q4IJjwnULnP,Reflective,Intro,Standup,0.02,1.831843,-0.1451287,1.719687,0.6142172,-0.684,0,0.825,-0.684,0,0.825,0.3260164,323.7621,357.9924,0.326,47.815,-2.008,0,275.947,0,0,0,0,0,275.947,0,0,0,0,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_WlA9q4IJjwnULnP,Reflective,Intro,Standup,0.61965,1.848287,-0.1496179,1.721065,0.5988001,-0.3193871,1.338018,0.7403864,-0.1460418,1.353607,0.8165681,358.8911,324.62,359.517,-1.109,48.673,-0.483,313.6711,323.9571,11.96575,-46.329,48.01,11.966,315.5336,333.5367,335.5258,-44.466,57.59,-24.474,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_WlA9q4IJjwnULnP,Reflective,Intro,Standup,0.9425867,1.881058,-0.1279365,1.719031,0.6138679,-0.3200261,1.338321,0.7434788,-0.1425892,1.35353,0.8202955,0.3192031,337.9498,358.3338,0.319,62.003,-1.666,313.3034,323.7167,12.18925,-46.697,47.77,12.189,315.2527,335.1215,334.8081,-44.747,59.175,-25.192,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_WlA9q4IJjwnULnP,Reflective,Intro,Standup,1.08084,1.892666,-0.1391286,1.716202,0.6129047,-0.3203917,1.33806,0.7435826,-0.1430961,1.35294,0.8212184,2.170733,330.9969,358.6996,2.171,55.05,-1.3,313.2369,323.5681,12.15922,-46.763,47.621,12.159,315.2941,335.2442,334.5975,-44.706,59.297,-25.403,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_WlA9q4IJjwnULnP,Reflective,Intro,Standup,1.211429,1.89881,-0.1451691,1.715521,0.6130385,-0.3217493,1.33693,0.7437798,-0.145067,1.352463,0.8205287,2.453603,328.7657,359.095,2.454,52.819,-0.905,313.5095,323.1424,12.42496,-46.491,47.195,12.425,315.346,334.7413,334.7463,-44.654,58.794,-25.254,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_WlA9q4IJjwnULnP,Reflective,Intro,Standup,1.345941,1.903049,-0.1493426,1.715538,0.6132678,-0.3234167,1.335666,0.7438446,-0.1475928,1.350922,0.8218541,2.548687,328.1033,359.7385,2.549,52.156,-0.261,313.7806,322.4991,12.8497,-46.219,46.552,12.85,315.8185,334.3146,334.8524,-44.181,58.368,-25.148,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_WlA9q4IJjwnULnP,Reflective,Intro,Standup,1.480904,1.906149,-0.1523244,1.715244,0.6129414,-0.3241217,1.335105,0.7449085,-0.1490626,1.349972,0.8222603,2.74139,327.2766,0.2656621,2.741,51.33,0.266,313.888,322.3176,13.02765,-46.112,46.371,13.028,316.0853,333.8675,334.9691,-43.915,57.92,-25.031,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_WlA9q4IJjwnULnP,Reflective,Intro,Standup,1.606494,1.908278,-0.1541214,1.715524,0.61213,-0.3236665,1.335101,0.7463043,-0.1505779,1.350123,0.8223646,2.546149,326.355,0.582194,2.546,50.408,0.582,313.8678,322.5734,13.04561,-46.132,46.626,13.046,316.1263,333.6788,334.9275,-43.874,57.732,-25.073,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_WlA9q4IJjwnULnP,Reflective,Intro,Standup,1.726277,1.909704,-0.1553466,1.716009,0.6119751,-0.3239981,1.335443,0.7473283,-0.1502178,1.350532,0.8235408,2.459611,325.9497,1.27106,2.46,50.003,1.271,313.8393,322.3719,13.18063,-46.161,46.425,13.181,316.1602,334.0226,334.5592,-43.84,58.076,-25.441,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_WlA9q4IJjwnULnP,Reflective,Intro,Standup,1.860463,1.911701,-0.1572002,1.716208,0.6122489,-0.3234489,1.334929,0.7485592,-0.1509359,1.349357,0.8248015,2.275461,324.7676,1.206396,2.275,48.821,1.206,313.8988,322.6573,13.04775,-46.101,46.71,13.048,316.4792,333.9813,334.5479,-43.521,58.034,-25.452,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
