userName,ExperimentState,ReflectionPhasePart,condition,elapsedTime,distanceTraveled,headsetPosX,headsetPosY,headsetPosZ,ControllerLeftPosX,ControllerLeftPosY,ControllerLeftPosZ,ControllerRightPosX,ControllerRightPosY,ControllerRightPosZ,headsetRotEulerX,headsetRotEulerY,headsetRotEulerZ,headsetRotInspectorX,headsetRotInspectorY,headsetRotInspectorZ,controllerLeftRotEulerX,controllerLeftRotEulerY,controllerLeftRotEulerZ,controllerLeftRotInspectorX,controllerLeftRotInspectorY,controllerLefttRotInspectorZ,controllerRightRotEulerX,controllerRightRotEulerY,controllerRightRotEulerZ,controllerRightRotInspectorX,controllerRightRotInspectorY,controllerRighttRotInspectorZ,rawSliderValue,convertedSliderValue,isKidneyVisible,ToggleHead,ToggleRight,ToggleLeft,ToggleTissue,TaskVisible1,TaskVisible2,TaskVisible3,TaskVisible4,TaskVisible5,TaskVisible6,TaskVisible7,TaskVisible8,TaskVisible9,TaskVisible10,TaskVisible11,TaskVisible12,TaskVisible13,TaskVisible14,buttonName,state
R_3KPg747DQ0flbjR,Reflective,Intro,Standup,0.02,1.685802,-0.4453478,1.614605,-0.1914248,-0.684,0,0.825,-0.684,0,0.825,355.2104,332.9501,0.2522562,-4.79,57.003,0.252,0,275.947,0,0,0,0,0,275.947,0,0,0,0,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3KPg747DQ0flbjR,Reflective,Intro,Standup,0.4164051,1.701849,-0.4441501,1.620569,-0.1770921,-0.6598728,0.7704641,-0.1140025,-0.276826,0.8101178,-0.007186711,351.7784,349.0409,1.96719,-8.222,73.094,1.967,34.55866,11.89114,313.0633,34.559,95.94401,-46.937,25.42844,319.6392,47.89367,25.428,43.692,47.894,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3KPg747DQ0flbjR,Reflective,Intro,Standup,0.7346527,1.767692,-0.3879247,1.635426,-0.1587062,-0.6201938,0.7847999,-0.09441513,-0.2340527,0.821174,0.008219957,351.0883,345.0568,1.451183,-8.912001,69.11,1.451,32.10491,3.948842,310.9579,32.105,88.00201,-49.042,26.20487,315.5393,47.5891,26.205,39.592,47.589,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3KPg747DQ0flbjR,Reflective,Intro,Standup,0.8582494,1.807047,-0.3526016,1.631933,-0.1419141,-0.6078488,0.7960329,-0.08178633,-0.2149578,0.8124547,0.01789963,351.881,346.1859,359.9911,-8.119,70.23901,-0.009000001,29.45829,1.825725,307.8548,29.458,85.87901,-52.145,26.28069,314.6017,47.23214,26.281,38.655,47.232,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3KPg747DQ0flbjR,Reflective,Intro,Standup,0.9845103,1.85299,-0.3117764,1.622725,-0.1230432,-0.6060362,0.8041974,-0.08057511,-0.2057787,0.8029846,0.01976097,355.6375,349.0764,358.5954,-4.362,73.12901,-1.405,28.25501,355.656,304.0694,28.255,79.70901,-55.931,25.34273,312.1516,45.08425,25.343,36.205,45.084,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3KPg747DQ0flbjR,Reflective,Intro,Standup,1.119988,1.891734,-0.2755057,1.614006,-0.114025,-0.5977618,0.8067051,-0.0916819,-0.1968919,0.7914975,0.01424122,359.7036,353.5834,357.3756,-0.296,77.636,-2.624,27.38431,350.6233,301.3761,27.384,74.676,-58.624,25.34885,309.7087,43.09885,25.349,33.762,43.099,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3KPg747DQ0flbjR,Reflective,Intro,Standup,1.244155,1.914886,-0.2550328,1.613679,-0.1229632,-0.5827212,0.7982653,-0.110063,-0.1851739,0.8014479,0.01602584,1.516296,359.1404,357.4488,1.516,83.193,-2.551,30.44664,350.7115,300.9222,30.447,74.76501,-59.078,23.01847,311.3781,41.81945,23.018,35.431,41.819,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3KPg747DQ0flbjR,Reflective,Intro,Standup,1.372712,1.941323,-0.2537534,1.610107,-0.1477672,-0.5825106,0.7893233,-0.1071168,-0.1563928,0.8022069,0.0243156,1.48,2.516484,356.214,1.48,86.56901,-3.786,32.50523,354.5717,300.6929,32.505,78.625,-59.307,22.20443,319.0778,45.35894,22.204,43.131,45.359,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3KPg747DQ0flbjR,Reflective,Intro,Standup,1.4921,1.971558,-0.2713743,1.611997,-0.1717984,-0.5948373,0.7965851,-0.07299578,-0.1314232,0.8121591,0.02274662,0.4313193,5.619702,356.176,0.431,89.673,-3.824,29.37748,358.1969,300.4321,29.378,82.25001,-59.568,20.92671,329.4426,47.16578,20.927,53.496,47.166,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
R_3KPg747DQ0flbjR,Reflective,Intro,Standup,1.623512,2.016215,-0.3077204,1.61526,-0.197337,-0.6033726,0.8199325,-0.02096301,-0.1291032,0.8164676,-0.01261961,0.9572266,7.239804,357.0715,0.957,91.29301,-2.928,22.49376,2.390055,301.0266,22.494,86.443,-58.973,22.62211,333.9661,48.31352,22.622,58.019,48.313,1,411.6494,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,
